"y"	"x1"	"x2"
"69"	30.2578055978687	4.16579037623164	21.3077061550353
"70"	30.2051596770405	4.62048044969159	23.6316280331741
"71"	30.6372526665642	4.87226491638378	22.9716417627854
"72"	30.0189064355629	2.84675088775198	22.3150943320069
"73"	30.2128544453801	4.49521308391506	21.6309172880816
"74"	29.2209817919154	2.95160241185581	22.7464323870263
"75"	30.013934569881	4.05312245219311	22.0786768307764
"76"	30.4764864505723	5.01124674699094	22.9482812143838
"77"	28.8004873022829	2.87401359636304	20.8204175032887
"78"	29.6206558226572	2.32980476074438	22.0567299340089
"79"	29.2313854459684	3.00821523388128	20.9275130194244
"80"	30.6339709094873	4.79572943489616	24.4406353027863
"81"	28.427495364537	3.01875770211565	21.9237531024359
"82"	32.0450237638168	6.06885586331939	22.3587390913798
"83"	30.7395717380037	4.52667719615843	22.1476838944902
"84"	31.0618438706221	5.52454028693818	23.0805958913221
"85"	32.937382622058	5.83869488912991	23.1180425309027
"86"	28.3517603022608	2.94482695710739	19.7502031368541
"87"	30.8050181032123	4.66536870025757	22.265236454527
"88"	30.0728553443615	4.21717683678253	22.4887320758694
"89"	30.6680491621662	3.88209220654329	22.5185707258568
"90"	30.0753944088314	3.43481697490531	21.4494858280241
"91"	28.6402455621038	2.45178458928236	20.6150226042252
"92"	27.7800669337973	1.63223404256209	22.1959636856515
"93"	30.9384644336514	4.56650844376515	23.7317008750867
"94"	31.2384556835633	4.91533454771052	23.5255674001179
"95"	31.0446357291387	5.35924985177807	23.6774169147625
"96"	31.4156675582704	5.12749717033305	22.8074333940064
"97"	27.9568671916572	2.48081875202191	20.2894976225767
"98"	30.1748090030199	3.58493137173867	22.2506878629707
"99"	30.9860473061005	4.76985522774689	22.4940649787986
"100"	30.9368874117317	4.31370135750182	22.3654501657977
"101"	28.8000972239668	3.00470771626168	21.3243623535062
"102"	29.2281176540352	4.70737947501751	21.2994493071708
"103"	30.0909870319959	4.65171306993969	22.0751046393255
"104"	30.5797630273396	5.01497484634787	22.3901663163724
"105"	30.6830176338493	4.42000417342153	23.2540318040295
"106"	27.9270975930352	2.1040573589256	20.484827197462
"107"	29.090094357571	3.39051458695049	20.9741547948458
"108"	27.6842887859876	2.96786637232352	19.9017270973106
"109"	30.3109087764171	3.89470947805447	22.9787327213796
"110"	30.3774601902994	4.34838183695585	22.2099876546278
"111"	30.449142048694	4.77791231237814	23.5737716401973
"112"	29.9822394509622	4.61254559600208	22.052746895395
"113"	29.744201219242	3.53112126969505	21.4522177809715
"114"	29.1666152366617	3.36893299637714	19.7329633543654
"115"	29.6970766683779	3.59267600864694	21.173321298276
"116"	29.7687375102166	4.1784345912149	20.7589611153578
"117"	28.4732208519677	2.24659573419484	22.0610807164062
"118"	28.5496023388113	3.20457707111177	21.1632992286584
"119"	30.1095374564037	3.3139801461115	22.3380230713344
"120"	30.7892585694822	4.64092644485549	22.6759388740908
"121"	30.0607883605025	2.92406271405966	19.6119244105715
"122"	29.5764421018113	4.29189125121316	21.733215104922
"123"	28.8192516820464	1.93098048256936	20.6876766035098
"124"	31.0160220108472	4.3087056332745	21.805552516868
"125"	31.1682748702143	4.52178671093378	23.1445751809625
"126"	29.1610216006003	3.00416016758705	22.4615201870133
"127"	30.7472659303142	4.45479953773932	22.603616507801
"128"	29.250594432797	3.01724732209326	22.0665467956238
"129"	31.3933980709216	6.05440174775829	23.1418297377783
"130"	31.6257225423583	5.50745675846053	23.5506721248062
"131"	28.3464852136706	3.49595920966047	22.349452610143
"132"	29.3823377972884	3.72312823847638	22.0208837046247
"133"	28.4960753402394	3.36898480412444	21.8190793567472
"134"	32.3703738565493	5.52376529806442	23.5210181702398
"135"	28.4312352832655	2.68900370964072	21.6705125713848
"136"	28.2961197002301	2.69921024852835	21.8359718036235
"137"	28.5373262191867	3.03787575957458	21.6848752984278
"138"	29.3462532835315	3.19245120097242	21.3557003105962
"139"	27.6300152402618	1.87104922312676	20.8792954296733
"140"	31.223831448894	5.52168918162158	23.1432933392732
"141"	30.4038721516021	5.37923599242859	21.7042870238596
"142"	29.347971680201	3.63895166032911	21.9271683645395
"143"	30.2959919635566	5.26482080114195	22.5766988741308
"144"	30.082487399629	3.85004576273937	21.8362003082063
"145"	28.8524804554268	3.03907314792322	22.1588782661669
"146"	30.6804989696843	4.70001200125972	22.3592669488417
"147"	29.0786397400308	3.57105432765388	21.5868635138598
"148"	30.5367665246315	3.38721490343545	20.5538800992156
"149"	30.7128017405085	5.59081540337536	21.7775837969818
"150"	31.270700451448	4.84864681364405	22.5444687260839
